pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
100,"S/ 2,920 · USD 800",S/ 380 Mantenimiento,Calle 27 de Noviembre Cdra 4,"San Isidro, Lima",44 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-y-equipado-en-san-isidro-146625239.html,Publicado hace 13 días,2025-06-04,,MIDORI KISHIMOTO,1 años
100,"S/ 6,200 · USD 1,650",S/ 500 Mantenimiento,Javier Prado Oeste Cdra 23,"San Isidro, Lima",110 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-flat-con-hermosa-vista-146625234.html,Publicado hace 13 días,2025-06-04,,MIDORI KISHIMOTO,A estrenar
100,"S/ 5,980 · USD 1,600",S/ 720 Mantenimiento,Baltazar la Torre al Cdra 1,"San Isidro, Lima",129 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-dpto-en-segundo-piso-sin-ascensor-146625230.html,Publicado hace 13 días,2025-06-04,,MIDORI KISHIMOTO,30 años
100,"S/ 2,400",S/ 100 Mantenimiento,Palo Blanco Cdra 1,"Surquillo, Lima",72 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-frente-a-parque-en-1er-piso-146625227.html,,,,,
100,"S/ 5,040 · USD 1,400",,Manuel Villavicencio al 1200,"Lince, Lima",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-lince-146625219.html,Publicado hace 13 días,2025-06-04,,MIDORI KISHIMOTO,6 años
100,"S/ 4,500 · USD 1,250",S/ 600 Mantenimiento,Calle Colon Zona Larcomar,"Miraflores, Lima",95 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-amoblado-a-1cdra-de-larcomar-malecon-146625200.html,Publicado hace 13 días,2025-06-04,,MIDORI KISHIMOTO,4 años
100,"S/ 4,860 · USD 1,390",S/ 600 Mantenimiento,Calle Colon Cdra 6,"Miraflores, Lima",95 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-flat-en-miraflores-amoblado-y-equipado-146625204.html,Publicado hace 13 días,2025-06-04,,MIDORI KISHIMOTO,5 años
100,"S/ 6,300 · USD 1,750",S/ 730 Mantenimiento,Malecon 28 de Julio Cdra 6,"Miraflores, Lima",140 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-duplex-frente-al-malecon-a-pasos-de-larcomar-146625203.html,Publicado hace 13 días,2025-06-04,,MIDORI KISHIMOTO,15 años
100,"S/ 4,930 · USD 1,350",S/ 550 Mantenimiento,"Calle Colon 635, Miraflores","Miraflores, Lima",100 m² tot.,1 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-miraflores-146529693.html,Publicado hace 13 días,2025-06-04,34 visualizaciones,MIDORI KISHIMOTO,4 años
100,"S/ 3,350 · USD 900",S/ 269 Mantenimiento,Calle Manuel Villavicencio al Cdra 8,"Lince, Lima",75 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-flat-frente-al-parque-castilla-146625202.html,Publicado hace 13 días,2025-06-04,19 visualizaciones,MIDORI KISHIMOTO,5 años
100,"S/ 3,680 · USD 1,000",S/ 100 Mantenimiento,Alberto Alexander 2684,"Lince, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-lince-limite-con-san-146624330.html,Publicado hace 13 días,2025-06-04,37 visualizaciones,C21 TERRA,7 años
100,"S/ 4,050 · USD 1,080",S/ 420 Mantenimiento,Calle Sevilla,"Miraflores, Lima",105 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-2-hab-estreno-y-amplia-146624307.html,Publicado hace 13 días,2025-06-04,15 visualizaciones,EXP PERU S.A.C.,A estrenar
101,"S/ 2,900 · USD 780",S/ 280 Mantenimiento,Av. Arequipa,"Miraflores, Lima",90 m² tot.,1 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-amplio-departamento-en-alquiler-de-1-hab-en-miraflores-146624264.html,Publicado hace 13 días,2025-06-04,,EXP PERU S.A.C.,10 años
101,"S/ 2,000 · USD 550",,Calle tacna,"Miraflores, Lima",65 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-amplio-65-m-sup2--1dormitorio-145951702.html,,,,,
101,S/ 900,,Av. Los Proceres surco,"Santiago de Surco, Lima",49 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto.-piso-5-surco-146554717.html,Publicado hace 13 días,2025-06-04,379 visualizaciones,QUESADA MENDOZA DALILA,20 años
101,"S/ 2,100",,Altuta Jr Natalio Sanchez,"Jesús María, Lima",100 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-amplio-3dorm.-s-2100-cochera-zona-146623809.html,Publicado hace 13 días,2025-06-04,143 visualizaciones,ROJASSI FLORES MARISOL [Persona Natural],10 años
101,"S/ 2,600 · USD 700",S/ 330 Mantenimiento,JR. NAZCA 656,"Jesús María, Lima",120 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-ideal-flat-en-el-corazon-de-jesus-maria-sin-amoblar-146450167.html,,,,,10 años
101,"S/ 1,500",,Pablo de Olavide,"Comas, Lima",80 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-hermoso-y-moderno-departamento-en-2do-piso-en-141747037.html,Publicado hace 13 días,2025-06-04,28 visualizaciones,GLADYS RIVERO,1 años
101,"S/ 2,100 · USD 570",S/ 280 Mantenimiento,CALLE LOS NEGOCIOS SURQUILLO,"Surquillo, Lima",58 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-hermoso-departamento-57.97-m-sup2--02-146621151.html,,,,,
101,"S/ 3,420 · USD 950",S/ 634 Mantenimiento,Ramon Zavala,"Miraflores, Lima",94 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-flat-equipado-de-2-dorm.-en-ramon-zavala-146620886.html,Publicado hace 14 días,2025-06-03,,HC Grupo Inmobiliario,12 años
101,"S/ 2,500 · USD 600",S/ 200 Mantenimiento,Loma de los Nardos 123 Surco,"Santiago de Surco, Lima",110 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-excelente-dpto.-alquiler-surco-loma-de-los-nardos-123-146620497.html,,,,,6 años
101,"S/ 11,470 · USD 3,100","S/ 1,400 Mantenimiento",LA PAZ 1610,"Armendariz, Miraflores",384 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-penthouse-en-alquiler-en-armendariz-amoblado-y-146493923.html,Publicado hace 14 días,2025-06-03,28 visualizaciones,PORTAL V,5 años
101,"S/ 2,500",S/ 250 Mantenimiento,Av. Costanera 2590,"San Miguel, Lima",74 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-en-costanera-san-miguel-146619697.html,Publicado hace 14 días,2025-06-03,37 visualizaciones,CRS Intermediación Inmobiliaria,7 años
101,"S/ 1,700 · USD 458",,Pasaje Santa Maria,"La Molina, Lima",80 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-bonito-flat-en-el-sol-de-la-molina-56430661.html,Publicado hace 14 días,2025-06-03,83 visualizaciones,AYSANOA BALLESTER MARTA GEORGINA,10 años
101,"S/ 2,200",S/ 200 Mantenimiento,AV LA MARINA 447,"Pueblo Libre, Lima",62 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-av-la-marina-pueblo-libre-146619391.html,Publicado hace 14 días,2025-06-03,32 visualizaciones,RE/MAX GROUP EXPO,1 años
101,"S/ 2,300 · USD 650",S/ 120 Mantenimiento,MALECON LARCOMAR cerca,"Miraflores, Lima",135 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-malecon-larcomar-2300-soles-2-dorm-2bano-lavanderia-143034486.html,Publicado desde ayer,2025-06-16,321 visualizaciones,ZORAIDA EDITH,3 años
101,"S/ 3,200 · USD 865",S/ 60 Mantenimiento,calle Los Helechos,"Santiago de Surco, Lima",94 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-tercer-piso-amplio-departamento-zona-muy-146618568.html,Publicado hace 14 días,2025-06-03,90 visualizaciones,HIDALGO MORENO FRESIA CECILIA,26 años
101,"S/ 2,300",,Av. San Felipe 209,"Jesús María, Lima",52 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-alquiler-vista-externa-id:-146309562.html,Publicado hace 14 días,2025-06-03,80 visualizaciones,CENTURY 21 PREMIUM,4 años
101,"S/ 1,600",,pucalpa 240,"Breña, Lima",75 m² tot.,2 dorm.,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-brena-2do-piso-146617430.html,,,,,25 años
101,"S/ 3,524 · USD 950",S/ 380 Mantenimiento,Dirección no informada,"Santiago de Surco, Lima",103 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-surco-146615899.html,Publicado hace 14 días,2025-06-03,,HC Grupo Inmobiliario,19 años
101,"S/ 2,200",,Av Alejandro Velasco Astete,"Santiago de Surco, Lima",65 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-surco-146240549.html,Publicado hace 14 días,2025-06-03,,PROPERTY & PROJECT GROUP [Agente],10 años
101,S/ 900,,ALT CDRA 13 DE AV ARICA,"Breña, Lima",30 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-brena-1-dormitorio-900-soles-servicios-incluidos-146613653.html,Publicado hace 14 días,2025-06-03,185 visualizaciones,IKASA,1 años
101,"S/ 1,600",S/ 300 Mantenimiento,"AV. MARISCAL CASTILLA 536, CHORRILLOS","Chorrillos, Lima",48 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-chorrillos-5-cuadras-malecon-146470313.html,,,,,A estrenar
101,"S/ 10,672 · USD 2,900","S/ 1,800 Mantenimiento",Manuel Ganoza,"Santiago de Surco, Lima",374 m² tot.,4 dorm.,4 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-exclusivo-duplex-de-lujo-de-4-dorm.-en-146612880.html,Publicado hace 14 días,2025-06-03,,CIMIENTO RAICES S.A.C.,13 años
101,"S/ 2,500 · USD 150,000",S/ 210 Mantenimiento,HUIRACOCHA,"Jesús María, Lima",80 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-departamento-con-areas-comunes-en-el-centro-de-145022757.html,,,,,
101,"S/ 2,200",S/ 275 Mantenimiento,AV EL SOL Este 276,"Barranco, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-minidepa-amoblado-y-equipado-146612290.html,Publicado hace 14 días,2025-06-03,42 visualizaciones,Honne Inmobiliaria,4 años
101,"S/ 1,700",S/ 30 Mantenimiento,CALLE CENTAURO 125 LA MOLINA,"La Molina, Lima",75 m² tot.,2 dorm.,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-cc-tu-depa-ideal-en-la-molina-144428900.html,Publicado hace 14 días,2025-06-03,80 visualizaciones,Angela Berta Arellano,15 años
101,"S/ 1,550 · USD 425",,Av Mariscal Nieto 104 San Luis,"San Luis, Lima",70 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-luis-146612198.html,Publicado hace 14 días,2025-06-03,146 visualizaciones,WL INMUEBLES,15 años
101,"S/ 3,400 · USD 900",S/ 450 Mantenimiento,DIEZCANSECO,"Miraflores, Lima",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--alquiler-de-departamento-amplio-y-hermoso-en-145699803.html,Publicado hace 14 días,2025-06-03,,Brayan Alburqueque,10 años
101,"S/ 4,380 · USD 1,200",S/ 295 Mantenimiento,Jose Pardo Cuadra 5,"Miraflores, Lima",105 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-miraflores-146611251.html,Publicado hace 14 días,2025-06-03,,Inmobiliaria Moretti,25 años
101,"S/ 3,240 · USD 200,000",S/ 242 Mantenimiento,basadre 489,"San Isidro, Lima",85 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-excelente-ubicacion-cerca-al-golf-y-centro-financiero-146611010.html,Publicado hace 14 días,2025-06-03,66 visualizaciones,HOYOS HERRAN CLAUDIA [Persona Natural],49 años
101,"S/ 3,000",S/ 10 Mantenimiento,Av. Arequipa,"San Isidro, Lima",75 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-piso-6-146609767.html,Publicado hace 14 días,2025-06-03,40 visualizaciones,RE/MAX GROUP EXPO,2 años
102,"S/ 2,700",S/ 10 Mantenimiento,Av Cesar Vallejo 1363,"Lince, Lima",70 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-lince-piso-10-146609489.html,Publicado hace 15 días,2025-06-02,126 visualizaciones,RE/MAX GROUP EXPO,2 años
102,S/ 750 · USD 205,S/ 150 Mantenimiento,"Condominio Valle Grande 3, Carabayllo","Carabayllo, Lima",54 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-en-carabayllo-a-146588936.html,Publicado hace 15 días,2025-06-02,43 visualizaciones,Inspira ViveHG,3 años
102,"S/ 1,400 · USD 95,000",S/ 130 Mantenimiento,"Condominio Praderas del Rímac - Torre 9, primer piso","Rímac, Lima",65 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquiler-departamento-en-rimac-s-1400-146608756.html,Publicado hace 15 días,2025-06-02,34 visualizaciones,Manuel Avila,2 años
102,"S/ 2,800",S/ 300 Mantenimiento,Av. Principal 718,"Surquillo, Lima",84 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-av-principal-surquillo-146608699.html,Publicado hace 15 días,2025-06-02,57 visualizaciones,RE/MAX GROUP EXPO,4 años
102,"S/ 2,200",S/ 80 Mantenimiento,"Calle Capironas, Chorrillos","Chorrillos, Lima",100 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-calle-capironas-146325657.html,Publicado hace 15 días,2025-06-02,59 visualizaciones,Setagroup Inmobiliaria,4 años
102,"S/ 2,400 · USD 645",S/ 350 Mantenimiento,Atlantik san Miguel,"San Miguel, Lima",82 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-av-bertolotto-san-miguel-146228201.html,Publicado hace 15 días,2025-06-02,126 visualizaciones,Mayta Angeles,10 años
102,"S/ 2,100",S/ 10 Mantenimiento,Av. Iquitos 2400,"Lince, Lima",90 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-lince-de-estreno-146607845.html,,,,,
102,"S/ 6,570 · USD 1,800",S/ 780 Mantenimiento,TRIPOLI,"Miraflores, Lima",187 m² tot.,3 dorm.,3 baños,3 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-186-m-sup2--3-dormt-tripoli-145960939.html,Publicado hace 15 días,2025-06-02,28 visualizaciones,MAESTRE & ASOCIADOS S.A.C.,11 años
102,"S/ 3,200 · USD 870",S/ 300 Mantenimiento,Av. Javier Prado Oeste 2173,"San Isidro, Lima",75 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-en-san-isidro-145875278.html,,,,,
102,"S/ 14,052 · USD 3,850","S/ 1,000 Mantenimiento",Malecón Balta,"Miraflores, Lima",176 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-amoblado-en-miraflores-176-146156463.html,Publicado hace 15 días,2025-06-02,25 visualizaciones,Jackeline Rosado,3 años
102,"S/ 2,555 · USD 700",S/ 150 Mantenimiento,28 de julio,"Miraflores, Lima",41 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-de-1-habitacion-con-areas-145650487.html,Publicado hace 15 días,2025-06-02,,Jackeline Rosado,A estrenar
102,"S/ 13,125 · USD 3,500","S/ 1,000 Mantenimiento",Malecón de la Reserva,"Miraflores, Lima",220 m² tot.,3 dorm.,2 baños,5 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-3-habit.-con-hermosa-vista-panoramica-145280246.html,Publicado hace 15 días,2025-06-02,,Jackeline Rosado,14 años
102,"S/ 23,400 · USD 6,500","S/ 1,020 Mantenimiento",Malecón Cisneros,"Miraflores, Lima",440 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-espectacular-penthouse-con-piscina-vista-al-mar-en-52887678.html,Publicado hace 15 días,2025-06-02,,Jackeline Rosado,7 años
102,"S/ 7,500 · USD 2,000",S/ 550 Mantenimiento,Santo Toribio,"San Isidro, Lima",210 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-con-o-sin-muebles-a-un-paso-del-144984321.html,Publicado hace 15 días,2025-06-02,25 visualizaciones,Jackeline Rosado,12 años
102,"S/ 12,320 · USD 3,200","S/ 1,000 Mantenimiento",Malecón Cisneros,"Miraflores, Lima",280 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-con-o-sin-muebles-con-doble-65103368.html,Publicado hace 15 días,2025-06-02,,Jackeline Rosado,8 años
102,"S/ 11,880 · USD 3,300",S/ 950 Mantenimiento,Malecón Cisneros,"Miraflores, Lima",225 m² tot.,3 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-amoblado-frente-al-mar-90863801.html,Publicado hace 15 días,2025-06-02,,Jackeline Rosado,7 años
102,"S/ 23,100 · USD 6,000","S/ 1,450 Mantenimiento",Malecón Cisneros,"Miraflores, Lima",380 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-duplex-penthaouse-con-o-sin-muebles-con-vista-65103764.html,Publicado hace 15 días,2025-06-02,,Jackeline Rosado,8 años
102,"S/ 13,875 · USD 3,700",S/ 850 Mantenimiento,Malecón Cisneros,"Miraflores, Lima",225 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-amoblado-frente-al-mar-57496738.html,Publicado hace 15 días,2025-06-02,15 visualizaciones,Jackeline Rosado,8 años
102,"S/ 10,758 · USD 3,300","S/ 1,006 Mantenimiento",Malecón Cisneros,"Miraflores, Lima",240 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-exclusivo-departamento-con-o-sin-muebles-con-vista-al-52887220.html,Publicado hace 15 días,2025-06-02,40 visualizaciones,Jackeline Rosado,7 años
102,"S/ 1,700 · USD 468",,Jirón Enrique Barrón 1039,"Lince, Lima",31 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-amoblado-en-lince-146605542.html,Publicado hace 15 días,2025-06-02,75 visualizaciones,RE/MAX BLACK,5 años
102,"S/ 3,200 · USD 950",S/ 320 Mantenimiento,Barranco,"Barranco, Lima",65 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-barranco-146604389.html,Publicado hace 15 días,2025-06-02,,Plataforma Inmobiliaria Perú,6 años
102,"S/ 3,100",S/ 270 Mantenimiento,calle ramon ribeyro 868,"Miraflores, Lima",80 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-miraflores-limite-con-146602811.html,Publicado hace 15 días,2025-06-02,49 visualizaciones,CLAUDIA MARTICORENA,8 años
102,"S/ 2,100",S/ 280 Mantenimiento,Av. Paseo de la República,"Surquillo, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-surquillo-miraf.-amoblado-moderno-01-dorm-146602511.html,,,,,4 años
102,"S/ 1,100",,ALT CDRA 29 DE AV CAMINOS DEL INCA,"Santiago de Surco, Lima",50 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-surco-1-dormitorio-1-100-soles-50-m-sup2--servicios-146602107.html,Publicado hace 15 días,2025-06-02,391 visualizaciones,IKASA,1 años
102,"S/ 2,100",S/ 150 Mantenimiento,Paseo de la republica,"Miraflores, Lima",40 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-dpto-amoblado-01-dorm-no-cochera-miraflores-146601970.html,Publicado hace 15 días,2025-06-02,85 visualizaciones,Shaeylinn Rojas,7 años
102,"S/ 1,200",,8 AV.BOLIVAR,"Pueblo Libre, Lima",50 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-pueblo-libre-mini-depto-1200-soles-2-dorm.-146601922.html,,,,,1 años
